#,Iteration,Response
1,0,1
2,0,1
3,0,1
4,0,1
5,0,2
6,0,3
7,0,2
8,0,2
9,0,1
10,0,2
11,0,1
12,0,1
13,0,1
14,0,1
15,0,5
16,0,5
17,0,1
1,1,2
2,1,2
3,1,2
4,1,1
5,1,3
6,1,3
7,1,2
8,1,2
9,1,1
10,1,2
11,1,2
12,1,2
13,1,1
14,1,2
15,1,4
16,1,4
17,1,1
1,2,2
2,2,2
3,2,2
4,2,1
5,2,2
6,2,4
7,2,2
8,2,2
9,2,1
10,2,1
11,2,1
12,2,1
13,2,1
14,2,2
15,2,4
16,2,4
17,2,2
1,3,2
2,3,2
3,3,2
4,3,1
5,3,2
6,3,2
7,3,2
8,3,2
9,3,1
10,3,2
11,3,2
12,3,1
13,3,1
14,3,2
15,3,4
16,3,4
17,3,2
1,4,2
2,4,2
3,4,2
4,4,3
5,4,2
6,4,2
7,4,2
8,4,2
9,4,1
10,4,2
11,4,2
12,4,2
13,4,2
14,4,2
15,4,4
16,4,4
17,4,2
1,5,2
2,5,2
3,5,2
4,5,2
5,5,2
6,5,4
7,5,2
8,5,2
9,5,2
10,5,2
11,5,2
12,5,1
13,5,2
14,5,2
15,5,4
16,5,4
17,5,2
1,6,2
2,6,2
3,6,2
4,6,2
5,6,3
6,6,3
7,6,2
8,6,2
9,6,2
10,6,2
11,6,2
12,6,2
13,6,1
14,6,2
15,6,4
16,6,4
17,6,1
1,7,2
2,7,2
3,7,2
4,7,2
5,7,3
6,7,2
7,7,2
8,7,2
9,7,2
10,7,2
11,7,2
12,7,1
13,7,1
14,7,2
15,7,4
16,7,5
17,7,2
1,8,2
2,8,2
3,8,2
4,8,2
5,8,3
6,8,4
7,8,2
8,8,2
9,8,2
10,8,2
11,8,2
12,8,1
13,8,1
14,8,2
15,8,4
16,8,5
17,8,2
1,9,2
2,9,2
3,9,2
4,9,2
5,9,2
6,9,2
7,9,4
8,9,2
9,9,2
10,9,1
11,9,2
12,9,1
13,9,2
14,9,2
15,9,4
16,9,4
17,9,2
1,10,2
2,10,2
3,10,2
4,10,2
5,10,3
6,10,4
7,10,2
8,10,2
9,10,2
10,10,2
11,10,2
12,10,1
13,10,1
14,10,2
15,10,4
16,10,5
17,10,2
1,11,2
2,11,2
3,11,2
4,11,2
5,11,3
6,11,4
7,11,2
8,11,2
9,11,2
10,11,2
11,11,2
12,11,1
13,11,1
14,11,2
15,11,4
16,11,5
17,11,2
1,12,2
2,12,2
3,12,2
4,12,2
5,12,3
6,12,4
7,12,2
8,12,2
9,12,2
10,12,1
11,12,2
12,12,1
13,12,1
14,12,2
15,12,4
16,12,5
17,12,2
1,13,2
2,13,2
3,13,2
4,13,2
5,13,2
6,13,4
7,13,2
8,13,2
9,13,2
10,13,2
11,13,2
12,13,1
13,13,1
14,13,2
15,13,4
16,13,5
17,13,2
1,14,2
2,14,2
3,14,2
4,14,2
5,14,3
6,14,4
7,14,2
8,14,2
9,14,2
10,14,2
11,14,2
12,14,1
13,14,1
14,14,2
15,14,4
16,14,5
17,14,2
1,15,2
2,15,2
3,15,2
4,15,2
5,15,3
6,15,4
7,15,2
8,15,2
9,15,2
10,15,2
11,15,2
12,15,1
13,15,1
14,15,2
15,15,4
16,15,5
17,15,2
1,16,2
2,16,2
3,16,2
4,16,2
5,16,3
6,16,4
7,16,2
8,16,2
9,16,2
10,16,2
11,16,2
12,16,1
13,16,1
14,16,2
15,16,4
16,16,5
17,16,2
1,17,2
2,17,2
3,17,2
4,17,2
5,17,3
6,17,4
7,17,2
8,17,2
9,17,2
10,17,2
11,17,2
12,17,1
13,17,2
14,17,2
15,17,4
16,17,5
17,17,2
1,18,2
2,18,2
3,18,2
4,18,2
5,18,3
6,18,4
7,18,2
8,18,2
9,18,2
10,18,2
11,18,2
12,18,1
13,18,1
14,18,2
15,18,4
16,18,5
17,18,2
1,19,2
2,19,2
3,19,2
4,19,2
5,19,3
6,19,4
7,19,2
8,19,2
9,19,2
10,19,2
11,19,2
12,19,1
13,19,1
14,19,2
15,19,4
16,19,5
17,19,2
1,20,2
2,20,2
3,20,2
4,20,2
5,20,3
6,20,4
7,20,2
8,20,2
9,20,2
10,20,2
11,20,2
12,20,1
13,20,1
14,20,2
15,20,4
16,20,5
17,20,2
1,21,2
2,21,2
3,21,2
4,21,2
5,21,3
6,21,4
7,21,2
8,21,2
9,21,2
10,21,2
11,21,2
12,21,1
13,21,1
14,21,2
15,21,4
16,21,5
17,21,2
1,22,2
2,22,2
3,22,2
4,22,2
5,22,3
6,22,4
7,22,2
8,22,2
9,22,2
10,22,2
11,22,2
12,22,1
13,22,1
14,22,2
15,22,4
16,22,5
17,22,2
1,23,2
2,23,2
3,23,2
4,23,2
5,23,3
6,23,4
7,23,2
8,23,2
9,23,2
10,23,2
11,23,2
12,23,1
13,23,1
14,23,2
15,23,4
16,23,5
17,23,2
1,24,2
2,24,2
3,24,2
4,24,2
5,24,3
6,24,4
7,24,2
8,24,2
9,24,2
10,24,2
11,24,2
12,24,1
13,24,1
14,24,2
15,24,4
16,24,5
17,24,2
1,25,2
2,25,2
3,25,2
4,25,2
5,25,3
6,25,4
7,25,2
8,25,2
9,25,2
10,25,2
11,25,2
12,25,1
13,25,1
14,25,2
15,25,4
16,25,5
17,25,2
1,26,2
2,26,2
3,26,2
4,26,2
5,26,3
6,26,4
7,26,2
8,26,2
9,26,2
10,26,2
11,26,2
12,26,1
13,26,1
14,26,2
15,26,4
16,26,5
17,26,2
1,27,2
2,27,2
3,27,2
4,27,2
5,27,3
6,27,4
7,27,2
8,27,2
9,27,2
10,27,2
11,27,2
12,27,1
13,27,1
14,27,2
15,27,4
16,27,5
17,27,2
1,28,2
2,28,2
3,28,2
4,28,2
5,28,3
6,28,4
7,28,2
8,28,2
9,28,2
10,28,2
11,28,2
12,28,1
13,28,1
14,28,2
15,28,4
16,28,5
17,28,2
1,29,2
2,29,2
3,29,2
4,29,1
5,29,3
6,29,4
7,29,2
8,29,2
9,29,2
10,29,2
11,29,2
12,29,1
13,29,1
14,29,2
15,29,4
16,29,5
17,29,2
1,30,2
2,30,2
3,30,2
4,30,2
5,30,3
6,30,4
7,30,2
8,30,2
9,30,2
10,30,2
11,30,2
12,30,1
13,30,1
14,30,2
15,30,4
16,30,5
17,30,2
1,31,2
2,31,2
3,31,1
4,31,2
5,31,3
6,31,4
7,31,2
8,31,2
9,31,2
10,31,2
11,31,2
12,31,1
13,31,1
14,31,2
15,31,4
16,31,5
17,31,2
1,32,2
2,32,2
3,32,2
4,32,2
5,32,3
6,32,4
7,32,2
8,32,2
9,32,2
10,32,2
11,32,2
12,32,1
13,32,1
14,32,2
15,32,4
16,32,5
17,32,2
1,33,2
2,33,2
3,33,2
4,33,2
5,33,3
6,33,4
7,33,2
8,33,2
9,33,2
10,33,2
11,33,2
12,33,1
13,33,1
14,33,2
15,33,4
16,33,5
17,33,2
1,34,2
2,34,2
3,34,1
4,34,2
5,34,3
6,34,4
7,34,2
8,34,2
9,34,2
10,34,2
11,34,2
12,34,1
13,34,1
14,34,2
15,34,4
16,34,5
17,34,2
1,35,2
2,35,2
3,35,2
4,35,2
5,35,3
6,35,4
7,35,2
8,35,2
9,35,2
10,35,2
11,35,2
12,35,1
13,35,1
14,35,2
15,35,4
16,35,5
17,35,2
1,36,2
2,36,2
3,36,1
4,36,2
5,36,3
6,36,4
7,36,2
8,36,2
9,36,2
10,36,1
11,36,2
12,36,1
13,36,1
14,36,2
15,36,4
16,36,5
17,36,2
1,37,2
2,37,2
3,37,2
4,37,2
5,37,3
6,37,4
7,37,2
8,37,2
9,37,2
10,37,2
11,37,2
12,37,1
13,37,1
14,37,2
15,37,4
16,37,5
17,37,2
1,38,2
2,38,2
3,38,2
4,38,2
5,38,3
6,38,4
7,38,2
8,38,2
9,38,2
10,38,2
11,38,2
12,38,1
13,38,1
14,38,2
15,38,4
16,38,5
17,38,2
1,39,2
2,39,2
3,39,2
4,39,2
5,39,3
6,39,4
7,39,2
8,39,2
9,39,2
10,39,2
11,39,2
12,39,1
13,39,1
14,39,2
15,39,4
16,39,5
17,39,2
1,40,2
2,40,2
3,40,2
4,40,2
5,40,3
6,40,4
7,40,2
8,40,2
9,40,2
10,40,2
11,40,2
12,40,1
13,40,1
14,40,2
15,40,4
16,40,5
17,40,2
1,41,2
2,41,2
3,41,2
4,41,2
5,41,3
6,41,4
7,41,2
8,41,2
9,41,2
10,41,2
11,41,2
12,41,1
13,41,1
14,41,2
15,41,4
16,41,5
17,41,2
1,42,2
2,42,2
3,42,2
4,42,2
5,42,3
6,42,4
7,42,2
8,42,2
9,42,2
10,42,2
11,42,2
12,42,1
13,42,1
14,42,2
15,42,4
16,42,5
17,42,2
1,43,2
2,43,2
3,43,2
4,43,2
5,43,3
6,43,4
7,43,2
8,43,2
9,43,2
10,43,2
11,43,2
12,43,1
13,43,1
14,43,2
15,43,4
16,43,5
17,43,2
1,44,2
2,44,2
3,44,2
4,44,2
5,44,3
6,44,4
7,44,2
8,44,2
9,44,2
10,44,2
11,44,2
12,44,1
13,44,1
14,44,2
15,44,4
16,44,5
17,44,2
1,45,2
2,45,2
3,45,2
4,45,2
5,45,3
6,45,4
7,45,2
8,45,2
9,45,2
10,45,2
11,45,2
12,45,1
13,45,1
14,45,2
15,45,4
16,45,4
17,45,2
1,46,2
2,46,2
3,46,2
4,46,2
5,46,3
6,46,4
7,46,2
8,46,2
9,46,2
10,46,2
11,46,2
12,46,1
13,46,1
14,46,2
15,46,4
16,46,5
17,46,2
1,47,2
2,47,2
3,47,2
4,47,2
5,47,3
6,47,4
7,47,2
8,47,2
9,47,2
10,47,2
11,47,2
12,47,1
13,47,1
14,47,2
15,47,4
16,47,5
17,47,2
1,48,2
2,48,2
3,48,2
4,48,2
5,48,3
6,48,4
7,48,2
8,48,2
9,48,2
10,48,2
11,48,2
12,48,1
13,48,1
14,48,2
15,48,4
16,48,5
17,48,2
1,49,2
2,49,2
3,49,2
4,49,2
5,49,3
6,49,4
7,49,2
8,49,2
9,49,2
10,49,2
11,49,2
12,49,1
13,49,1
14,49,2
15,49,4
16,49,4
17,49,2
